Username,Date,Favorites,Retweets,Hashtags,Text
KangarooCaught,2018-11-02 23:34:48+00:00,0,0,"['#MartinRowson', '#DavidCameron']",#MartinRowson on #DavidCameron 's rumoured political return – cartoon https://www. theguardian.com/commentisfree/ picture/2018/nov/02/martin-rowson-david-cameron-return-politics-cartoon?CMP=share_btn_tw …
SwotTyler,2018-11-02 23:08:22+00:00,0,0,['#davidcameron'],one for #davidcameron https://www. youtube.com/watch?v=B64ltG oVMqI …
johnamcgowan,2018-11-02 22:53:31+00:00,0,0,['#davidcameron'],"Seriously David Cameron, stay in your fucking shed and keep writing your book. Much better for the country that way #davidcameron"
MadeleinaKay,2018-11-02 22:53:15+00:00,167,28,['#DavidCameron'],"The more I reflect upon it Given all the fabulous, talented, informed, intelligent, kind, generous, compassionate, inspirational people I have met through 2 years of campaigning The more deeply saddened I am That the likes of #DavidCameron Take centre stage in British politics"
TheHubyster,2018-11-02 22:29:30+00:00,0,0,"['#thelastleg', '#davidcameron']","Fuck it, I'm off #thelastleg #davidcameron"
ElCorbynista,2018-11-02 22:25:50+00:00,1,1,['#DavidCameron'],The saddest thing is that #DavidCameron is still refusing to take a paternity test. There does seem to be a resemblance. pic.twitter.com/iWaHRykIif
markalexander_1,2018-11-02 22:19:20+00:00,0,0,"['#DavidCameron', '#MarinaHyde']","#DavidCameron , get back in your hut. You’ve done enough damage | #MarinaHyde https://www. theguardian.com/commentisfree/ 2018/nov/02/david-cameron-legacy-shepherds-hut?CMP=share_btn_tw …"
shirlsmart,2018-11-02 22:11:08+00:00,4,0,"['#davidcameron', '#ToriesOut', '#Brexit']","NOOOOOOOOO!!!! Just No...thanks. Apparently he's ""bored""......I'm sure there's many things he has not experienced yet that could broaden his mind......training as a nurse for example .. #davidcameron #ToriesOut #Brexit https:// twitter.com/tnewtondunn/st atus/1058120809049477121 …"
ElCorbynista,2018-11-02 22:09:25+00:00,3,0,['#DavidCameron'],BREAKING: David Cameron says goodbye to loved ones & heads back to Westminster set on renewing his political career. #DavidCameron pic.twitter.com/QbwsaIgdBj
sarahofthenorth,2018-11-02 22:03:23+00:00,4,0,"['#davidcameron', '#satire', '#cartoon', '#brexit', '#foreignsecretary']",Here's a little cartoon I did today in light of the butt clenching news that David Cameron wants to come back and play #davidcameron #satire #cartoon #brexit #foreignsecretary pic.twitter.com/5dqgnsbFId
oneoftheplebs,2018-11-02 21:31:34+00:00,0,0,['#DavidCameron'],#DavidCameron https:// twitter.com/oneoftheplebs/ status/1058464946248388610 …
phillip_wardle,2018-11-02 21:31:04+00:00,0,0,"['#shitless', '#DavidCameron']",Like we all were all bored #shitless waiting for #DavidCameron to do something noteworthy for our country. https:// twitter.com/VICEUK/status/ 1058343971091435520 …
johncornelius01,2018-11-02 21:25:00+00:00,2,0,['#DavidCameron'],Didn’t take long for this story to be pulled. Just long enough for #DavidCameron to test the water and find out it was scalding hot. https://www. theguardian.com/politics/2018/ nov/02/david-cameron-does-not-want-political-comeback-say-friends …
wisteela,2018-11-02 21:15:20+00:00,0,0,['#DavidCameron'],David Cameron confident that everyone is over that whole pig f*cking thing - http:// bit.ly/2SCgC1k via @newsthump #DavidCameron
martikaskitchen,2018-11-02 21:11:21+00:00,0,0,['#DavidCameron'],#DavidCameron https://www. joe.co.uk/comment/david- cameron-return-2-206879 …
galainaz,2018-11-02 21:07:23+00:00,0,0,['#DavidCameron'],"#DavidCameron У него что, очередная свинья сдохла? pic.twitter.com/nRPOjna7MR"
SwotTyler,2018-11-02 21:05:44+00:00,0,0,"['#DavidCameron', '#Conservatives']",#DavidCameron #Conservatives - what a shower of drugged up shitehawks! Have All The Good Times Gone https://www. youtube.com/watch?v=EqrwsG rfv7M …
MarkWalder2,2018-11-02 20:55:03+00:00,1,0,"['#davidcameron', '#GeorgeOsborn']",#davidcameron 's new job could be working with #GeorgeOsborn cleaning all the white powder off the toilet seats in the commons! pic.twitter.com/G93D6XhWoJ
SwotTyler,2018-11-02 20:50:39+00:00,0,0,"['#DavidCameron', '#ShepherdsHutTrash']",#DavidCameron White Punks on Dope https://www. youtube.com/watch?v=rs9wua VV33I … #ShepherdsHutTrash
poorh0mme,2018-11-02 20:48:36+00:00,0,0,"['#InstaFashion', '#Vintage', '#FashionBlogger', '#Fashionista', '#StreetStyle', '#MensFashion', '#davidcameron', '#powderedwigs', '#powderedwig', '#brexit', '#stayinyourshed']","Fair thee well, thine twitterers. Adieu. #InstaFashion #Vintage #FashionBlogger #Fashionista #StreetStyle #MensFashion #davidcameron #powderedwigs #powderedwig #brexit #stayinyourshed David Cameron pic.twitter.com/CLT9SVcqN0"
politicaldittys,2018-11-02 20:43:47+00:00,0,0,['#DavidCameron'],Don't even think about it arseface! #DavidCameron pic.twitter.com/VaXDBzZwhy
SwotTyler,2018-11-02 20:39:54+00:00,0,0,['#DavidCameron'],"#DavidCameron - ""They will never forget you till somebody new comes along... https://www. youtube.com/watch?v=zAy49P 8Tjuw …"
michaelnixon70,2018-11-02 20:28:22+00:00,15,4,"['#davidcameron', '#moats']",The black death would make a more welcome return than #davidcameron #moats .
ThatKevin,2018-11-02 20:21:37+00:00,2,0,['#davidcameron'],This. #davidcameron https:// twitter.com/lewisgarland/s tatus/1058324189080420358 …
logansteven,2018-11-02 20:12:45+00:00,0,0,['#DavidCameron'],#DavidCameron pic.twitter.com/vu1s0HG19K
logansteven,2018-11-02 20:01:05+00:00,0,0,['#davidcameron'],#davidcameron https:// twitter.com/haveigotnews/s tatus/1058326065943322624 …
ElCorbynista,2018-11-02 19:38:56+00:00,3,9,"['#DavidCameron', '#ToriesOut']",David Cameron: the Worst PM in British history is back. He's coming back to finish us all off. #DavidCameron #ToriesOut pic.twitter.com/r6CV3erlDr
David_HMFC,2018-11-02 19:35:53+00:00,0,0,"['#DavidCameron', '#AaronBanks']","David Cameron and Arron Banks are two chancers, both alike in dignity, with Banks the Moriarty to Cameron’s Barratt Holmes. #DavidCameron #AaronBanks"
GhostiLeaks,2018-11-02 19:18:47+00:00,0,0,['#DavidCameron'],#DavidCameron may be returning to government.. what do you think?
Paul_Burgin,2018-11-02 18:57:27+00:00,0,0,"['#MarsHillBlog', '#DavidCameron', '#Conservatives', '#Brexit', '#UnitedKingdom']",#MarsHillBlog Post On David Cameron allegedly wanting to return to frontline politics #DavidCameron #Conservatives #Brexit #UnitedKingdom http:// paulburgin.blogspot.com/2018/11/so-doe s-cameron-want-to-return-to.html …
bheardmedia,2018-11-02 18:53:31+00:00,0,0,"['#BrexitShambles', '#PigGate', '#Brexit', '#DavidCameron']",RUMOURS OF DAVID CAMERON RETURNING TO POLITICS DON'T GO DOWN WELL!! #BrexitShambles #PigGate #Brexit #DavidCameron pic.twitter.com/C1Lehmaocy
manuman61,2018-11-02 18:51:22+00:00,0,0,"['#DavidCameron', '#politics', '#pomposity']","Is it a serious possibility that #DavidCameron could return to #politics , or is someone just having a laugh? Not amused, more scared. #pomposity"
mcguinness_d,2018-11-02 18:45:41+00:00,0,0,"['#DavidCameron', '#brexit']",Very glad #DavidCameron has no plans to return to politics. His arrogance and ineptitude looks very likely to have been a significant factor leading to a disastrous #brexit . History will not judge him well... promoted above his ability.
matttviews,2018-11-02 18:44:48+00:00,0,0,"['#DavidCameron', '#boredshitless']",Just in case the country isn’t fucked up quite enough: #DavidCameron #boredshitless
Cartoon4sale,2018-11-02 18:40:08+00:00,53,39,"['#davidcameron', '#gambleresponsibly', '#Brexit']",Bob Moran on #davidcameron making a political comeback #gambleresponsibly #Brexit - political cartoon gallery in London http:// original-political-cartoon.com pic.twitter.com/1ATeQtAYEj
bobscartoons,2018-11-02 18:35:09+00:00,141,72,"['#davidcameron', '#gambleresponsibly', '#Brexit']",. @Telegraph cartoon #davidcameron #gambleresponsibly #Brexit pic.twitter.com/p1iikdpVF6
i_zymurgist,2018-11-02 18:24:09+00:00,0,0,['#davidcameron'],"OK, but that toxic & divisive twat #davidcameron is bored as well, apparently. Don't go giving him any ideas."
GinaYorktown,2018-11-02 18:12:07+00:00,2,2,['#davidcameron'],#davidcameron pic.twitter.com/NMd3FuRSVg
mrbobdaly,2018-11-02 18:11:12+00:00,1,3,"['#davidcameron', '#Brexit', '#brexitshambles', '#sixone']",And #davidcameron wants to return to politics #Brexit #brexitshambles @rtenews #sixone pic.twitter.com/L8BcCotiee
Ladytuckerhill,2018-11-02 18:07:39+00:00,0,0,"['#privilege', '#davidcameron']","If ever there was an example of white, Eton-educated, upper class #privilege it's this: I've f...ed the country, I've had a bit of a rest, my speaking engagements have dried up, I don't have a revered place in history and I'd like to come back to try again. #davidcameron https:// twitter.com/tnewtondunn/st atus/1058120809049477121 …"
SwotTyler,2018-11-02 18:05:37+00:00,0,0,"['#davidcameron', '#knifecrimes', '#PM']",didnt #davidcameron put a stop to all these #knifecrimes when he was #PM ?
CourierBoyUK,2018-11-02 18:02:36+00:00,1,0,['#DavidCameron'],Maybe @David_Cameron should get a job in a Soup Kitchen if he’s so bored and lonely #DavidCameron
SuzanneMarieTea,2018-11-02 18:01:37+00:00,0,0,['#DavidCameron'],"You and #DavidCameron , it seems. Don't get into politics and bugger things up more than they are already, alright?!!"
June0860451,2018-11-02 17:58:19+00:00,0,0,['#DavidCameron'],Get loss #DavidCameron
HyperObserver,2018-11-02 17:53:22+00:00,0,0,"['#UKPols', '#DavidCameron']","#UKPols : Reportedly bored' fmr Tory PM #DavidCameron threatens pol return, Twitter respond w ‘stay in the shed’ https:// on.rt.com/9hsx pic.twitter.com/VKWT8GsJFA"
jftaveira1993,2018-11-02 17:47:20+00:00,0,0,"['#DavidCameron', '#UK']",". @MarinaHyde : "" #DavidCameron is beginning to feel like the George RR Martin of political memoirists, except without any actual fans."" https://www. theguardian.com/commentisfree/ 2018/nov/02/david-cameron-legacy-shepherds-hut … #UK"
MartinJLavelle,2018-11-02 17:42:20+00:00,0,0,['#DavidCameron'],Do you remember #DavidCameron ? Summarised here... https://www. theguardian.com/commentisfree/ 2018/nov/02/david-cameron-legacy-shepherds-hut …
Hylas1962,2018-11-02 17:40:43+00:00,2,0,['#davidcameron'],#davidcameron be like pic.twitter.com/2DLn1xiHQG
WestMid_ExCop,2018-11-02 17:33:23+00:00,0,1,"['#AmberRudd', '#davidcameron']",Crawl back under whatever rock you came out off #AmberRudd And take #davidcameron with you https://www. theguardian.com/politics/2018/ nov/02/amber-rudd-says-she-hopes-home-office-changes-windrush-blunders …
giulio_mattioli,2018-11-02 17:33:08+00:00,2,0,['#davidcameron'],One of the worst politicians I've ever seen in action in any country (and I'm Italian) #davidcameron
giulio_mattioli,2018-11-02 17:32:14+00:00,3,0,['#DavidCameron'],Absolutely brilliant take-down of #DavidCameron & 'Cameronism' by @IanDunt http://www. politics.co.uk/blogs/2018/11/ 02/the-return-of-call-me-dave … pic.twitter.com/gkYREWmmAN
NoMoreRacism808,2018-11-02 17:24:37+00:00,0,0,"['#davidcameron', '#toriesout', '#JC4PM', '#GTTO']",#davidcameron #toriesout #JC4PM #GTTO pic.twitter.com/DPNOmLvF2q
AlvaroLevrero,2018-11-02 16:59:28+00:00,1,0,"['#DavidCameron', '#General', '#Cameron', '#Farrage', '#Boris', '#UK']","#DavidCameron 's political ambition in 2014, looking for a parliament mayority in 2015 #General Election, sank the country in catastrophic caos. #Cameron gave the weapons to ultrarights #Farrage , #Boris and later to Rees-Mog, to carry #UK to the abysm that's right now."
KarlMarxUpgrade,2018-11-02 16:47:42+00:00,0,0,"['#ToryBoy', '#toxic', '#DavidCameron']",Enabled by #ToryBoy anything is possible #toxic #DavidCameron
SpoofNews1,2018-11-02 16:47:06+00:00,0,0,"['#davidcameron', '#politics', '#LabourParty', '#Momentum', '#Cameron']",#davidcameron @David_Cameron says his return to #politics will be with #LabourParty @UKLabour after secret meetings with #Momentum @PeoplesMomentum and @jeremycorbyn 'showed me the light' - ( #Cameron pictured at recent Labour gathering) pic.twitter.com/DCXatrWOJm
LiquidMixUK,2018-11-02 16:46:40+00:00,0,0,['#DavidCameron'],The horrendous news that that utter utter cunt #DavidCameron is wanting to return to politics has really made me miserable... Currently watching this to help lighten my mood... Nice one Bradley :-) https://www. facebook.com/pubity/videos/ 691233814596677/ …
mirandinhasteva,2018-11-02 16:35:10+00:00,0,0,['#DavidCameron'],"#DavidCameron fancies Foreign Secretary. Well, I guess lobbing one's manhood inside Jeremy Hunt is an improvement on scuttling a pig, maybe, perhaps, maybe not!"
FrancescaLozito,2018-11-02 16:28:56+00:00,1,0,['#davidcameron'],Annuncia il suo ritorno in politica #davidcameron e a Tg e non solo @RadioInBlu non potevamo che farci aiutare da @GabrieleCarrer per capire le ragioni di questo ritorno pic.twitter.com/FnntooLrWn
yannishanio,2018-11-02 16:26:54+00:00,0,0,"['#davidcameron', '#politics']",Does David Cameron think that he didn't mess things up enough previously and that's why he is now considering a return to politics? #davidcameron #politics
ProjectKearsley,2018-11-02 16:26:35+00:00,0,0,"['#DavidCameron', '#HulkHogan']","#DavidCameron is bored too apparently, who knows maybe he needs a career change? #HulkHogan https:// twitter.com/PWStream/statu s/1058391185801297925 …"
PaulK1966,2018-11-02 16:21:15+00:00,2,0,"['#davidcameron', '#ToriesOut']","Peppa has just heard that Dodgy Dave Cameron wants to come back. Dont bother Dave, you had your chance. Blew it, ran like a coward & left us in the shit. Please get stuffed. #davidcameron #ToriesOut pic.twitter.com/aK2vu152PF"
Catherineseye,2018-11-02 16:15:25+00:00,4,1,"['#DavidCameron', '#Peoplesvote', '#Brexiteers', '#Brexit']",This Choice Cannot Be Undone... https:// youtu.be/0r0zAuEbQhk #DavidCameron #Peoplesvote #Brexiteers #Brexit
GuitarManWayne,2018-11-02 16:14:41+00:00,0,0,"['#davidcameron', '#Tories']",@theresa_may and #davidcameron there's 2 reasons not to vote for the #Tories
ScOtSSman,2018-11-02 16:05:48+00:00,1,0,"['#DavidCameron', '#ToryBritain', '#CrapBritishPMs']","Ah, the arrogance of the rich & priviliged British establishment. ""I'll just pop back into the playground again for a go on a new swing cause I'm bored."" #DavidCameron #ToryBritain #CrapBritishPMs https://www. theguardian.com/commentisfree/ 2018/nov/02/david-cameron-return-politics-entitlement …"
col73937066,2018-11-02 16:03:05+00:00,0,0,['#Davidcameron'],#Davidcameron pic.twitter.com/fyjnarDwII
bedzrah,2018-11-02 16:02:56+00:00,0,0,"['#davidcameron', '#Cameron', '#Brexit', '#CONSERVATIVES', '#Labour', '#UKlabour', '#whiteprivledge', '#British', '#UnitedKingdom', '#British', '#HouseOfCards', '#Westminster', '#10DowningStreet']",David Cameron = White Male Entitlement. #davidcameron #Cameron #Brexit #CONSERVATIVES #Labour #UKlabour #whiteprivledge #British #UnitedKingdom #British #HouseOfCards #Westminster #10DowningStreet
kingprawn9,2018-11-02 15:57:08+00:00,0,0,"['#davidcameron', '#referendum']","Run away. Get into posh shed. Start writing memoirs. it reads ""I left my country in a huge pile of shit and ran away"". Run away from memoirs #davidcameron #referendum"
cragrat73,2018-11-02 15:56:20+00:00,0,0,"['#davidcameron', '#brexitshambles']","#davidcameron back into politics, yes please. Anything that helps to get shower of sh1t government ousted from power the better. #brexitshambles"
box_jenny,2018-11-02 15:55:00+00:00,1,0,['#davidcameron'],"Having left the country in its greatest turmoil since the war, after two years dossing around upmarket festivals with “his trotters up”, Cameron is now apparently “bored shitless” and fancies being foreign secretary .. fuck off mate #davidcameron"
StarDust949,2018-11-02 15:45:53+00:00,2,0,['#DavidCameron'],"I'm so angry about #DavidCameron . After all the damage he has caused he thinks he can just swan in and out of politics as he pleases. Is everything just a game to him? God, his sense of entitlement is completely nauseating."
LiveMetalTrees,2018-11-02 15:43:53+00:00,0,0,['#davidcameron'],Absolute C U N T #davidcameron https:// twitter.com/RTUKnews/statu s/1058383229647024128 …
elitebizmag,2018-11-02 15:29:06+00:00,0,0,"['#politics', '#davidcameron']","Apparently David Cameron is bored shitless and wants to return to #politics – Find out below what he along with Nick Clegg, Ed Miliband and others are up to after resigning as an MP. http:// elitebusinessmagazine.co.uk/analysis/item/ post-parliament-prospects-what-are-these-ex-politicians-doing-now … #davidcameron pic.twitter.com/RC68goliXK"
smartcardriver,2018-11-02 15:20:33+00:00,2,0,['#davidcameron'],"Finally the absence of #davidcameron has been cleared up. He's been away doing those Rosetta Stone CDs..... las manzanas son rojas, Les pommes sont rouges, jabolka je rdeča..."
Char_lotte777,2018-11-02 15:18:12+00:00,0,0,['#DavidCameron'],NO. No. No. #DavidCameron https://www. facebook.com/permalink.php? story_fbid=1151928301628862&id=134103356744700 …
EmilyJo45461671,2018-11-02 15:17:15+00:00,0,0,"['#Best', '#business', '#Self', '#storage', '#furniturestorageunits', '#selfstorageunitsnearme', '#indoorstorageunits', '#businessselfstorage', '#storagespaceforrent', '#FridayFeeling', '#DavidCameron']",#Best #business #Self #storage In Your Town/ City https:// bit.ly/2SDpio5 #furniturestorageunits #selfstorageunitsnearme #indoorstorageunits #businessselfstorage #storagespaceforrent #FridayFeeling #DavidCameron pic.twitter.com/IFDrZJWVQu
AnneLalaguna,2018-11-02 15:13:53+00:00,0,0,['#DavidCameron'],Gormless #DavidCameron raises his empty head again. He obviously doesn't think he's done enough harm to this tragic country already! https:// twitter.com/DancingTheMind /status/1058276091176071168 …
thebdaman,2018-11-02 15:13:12+00:00,1,0,"['#DavidCameron', '#Brexit', '#PigGate', '#FuckOff']","#DavidCameron Hey Dave, we haven't forgotten and you're not welcome back. You fucked us over for your own career goals. #Brexit #PigGate #FuckOff some more."
MarkTMathieson,2018-11-02 15:11:10+00:00,0,0,['#DavidCameron'],"#DavidCameron is a disgrace. Ennobled and appointed? Brexit has nobbled and disappointed many of my and my friends & colleagues’ aspirations. Respectfully, I think he should fuck off into deserved oblivion. https:// twitter.com/FanaticRealist /status/1058345684766769152 …"
CeasarorRome,2018-11-02 15:06:22+00:00,0,1,['#DavidCameron'],"#DavidCameron should be made Minister for Foodbanks, as few have done more than him in their creation and expansion."
georgegalloway,2018-11-02 15:04:14+00:00,32,24,"['#UniversalCredit', '#TrumpCaravan', '#BonfireNight', '#DavidCameron', '#Comebacks', '#PorkbackMounting', '#Moats']",Tonight: #UniversalCredit #TrumpCaravan #BonfireNight #DavidCameron #Comebacks #PorkbackMounting @talkRADIO #Moats 7pm pic.twitter.com/gN4jgmUl7p
pmilli8,2018-11-02 15:02:46+00:00,0,0,"['#DavidCameron', '#Brexit', '#austerity']","#DavidCameron arguably the hugest cunt in recent British politics, and it's a competitive list. #Brexit #austerity"
Talesfrombefore,2018-11-02 15:00:53+00:00,3,0,"['#DavidCameron', '#PM', '#knitting', '#effrontery']","So #DavidCameron dicked off and left a #PM who has absolutely no clue what she’s doing, to sort out the mess. And now he wants to dick back? Take up #knitting dear and stay away. #effrontery"
MinBaneWP,2018-11-02 14:59:30+00:00,0,0,['#DavidCameron'],"Let him work for Orkney Islands Council and configure the finer details there. He couldn't screw that up, right? #DavidCameron https:// twitter.com/BBCPolitics/st atus/1058334453230170118 …"
ProjectKearsley,2018-11-02 14:55:07+00:00,0,0,"['#DavidCameron', '#ForeignSecretary']","#DavidCameron having one of those, I think I'd be rather good at being #ForeignSecretary moments."
ProjectKearsley,2018-11-02 14:54:00+00:00,0,0,['#DavidCameron'],"I imagine that the stuff about #DavidCameron was private conversation not intended for wider airing, unless he's taking soundings, it's not generally considered the done thing for people to attempt appoint themselves as government ministers, after all he's not PM now!"
getback2thebeat,2018-11-02 14:53:02+00:00,0,1,['#davidcameron'],I hear a rumour that #davidcameron is returning to politics - he obviously thinks he hasn’t f****d up the country quite enough already and is going to have a second go...
PoisonPopcorn,2018-11-02 14:45:56+00:00,0,0,['#DavidCameron'],It's easy to forget just how committed #DavidCameron was to public service... https:// youtu.be/YWloN1pnSZI
Guiseppim,2018-11-02 14:44:45+00:00,5,0,"['#davidcameron', '#TonyBlair']",#davidcameron is about as welcome back in UK politics as #TonyBlair is in the average Iraqi household...
writersroompub,2018-11-02 14:44:24+00:00,0,0,['#DavidCameron'],Is #DavidCameron jealous of Nick Clegg? @jimwaterson
BritishGQ,2018-11-02 14:44:01+00:00,1,0,['#DavidCameron'],There's every possibility it could happen. #DavidCameron https:// buff.ly/2DhqXLD
blackrocket2000,2018-11-02 14:42:09+00:00,0,0,"['#davidcameron', '#entitlement', '#politics', '#MP']",David Cameron wants to return to politics. It’s a shame he has so little to offer. Strong stuff (again) from ⁦ @OwenJones84 ⁩ He likes to tell it like it is. #davidcameron #entitlement #politics #MP https://www. theguardian.com/commentisfree/ 2018/nov/02/david-cameron-return-politics-entitlement?CMP=Share_iOSApp_Other …
SoundbiteCultur,2018-11-02 14:38:46+00:00,0,0,"['#DavidCameron', '#OwenJones']",Having so little to offer never stopped dave the first time around... #DavidCameron wants to return to politics. It’s a shame he has so little to offer | #OwenJones https://www. theguardian.com/commentisfree/ 2018/nov/02/david-cameron-return-politics-entitlement?CMP=share_btn_tw …
jav_de_s,2018-11-02 14:38:38+00:00,0,0,['#davidcameron'],I think it is laughably amusing that #davidcameron thinks he can return to politics after his disastrous exit in 2016. The country has moved on dramatically and is not the same one he left 2 years ago - he cannot be trusted to hold the country's reins again. pic.twitter.com/7Z1ftPcbsl
SoundbiteCultur,2018-11-02 14:37:48+00:00,0,2,"['#brexit', '#tories', '#Labour', '#DavidCameron']",So the architect of #brexit now wants to play at being foreign secretary... the #tories have well and truly jumped the shark | 'You caused enough damage': #Labour MPs react to #DavidCameron 's rumoured return https://www. theguardian.com/politics/2018/ nov/02/david-camerons-rumoured-return-to-politics-dismays-labour-mps?CMP=share_btn_tw …
whitehorsemanor,2018-11-02 14:36:04+00:00,1,0,"['#davidcameron', '#brexitshambles', '#ToriesOut', '#JC4PM', '#corbyn']",#davidcameron must be joking causes the #brexitshambles runs away like a coward and hides and when it is nearly all over talks about making a comeback #ToriesOut #JC4PM get #corbyn in now
Acuity_Design,2018-11-02 14:35:49+00:00,0,1,['#DavidCameron'],Useful comment related to that #DavidCameron “return to politics” news pic.twitter.com/LrwKGrs5DB
reyanaalam1,2018-11-02 14:35:10+00:00,0,0,"['#DavidCameron', '#FlashbackFriday', '#FridayMotivation']","I Will Design Multivendor,Dropship Website Like Amazon,Aliexpress https://www. fiverr.com/reyanashimo007 7/design-multivendor-dropship-website-like-amazon-aliexpress-73ca … @SkySports @BBCNews @BBCSport #DavidCameron @CityCtrDeira @MingJingNews @ChineseWSJ @GaryLineker @BBCSport @chris_rezendes @tpopomaronis #FlashbackFriday #FridayMotivation"
reyanaalam1,2018-11-02 14:33:32+00:00,0,0,"['#DavidCameron', '#FlashbackFriday', '#FridayMotivation']","I Will Create Your Adify,Listify,Jobify,Hotel Master,Directorytheme https://www. fiverr.com/reyanashimo0077 @SkySports @BBCNews @BBCSport #DavidCameron @CityCtrDeira @MingJingNews @ChineseWSJ @GaryLineker @BBCSport @chris_rezendes @tpopomaronis #FlashbackFriday #FridayMotivation pic.twitter.com/2RV1KXHIRt"
seth_______seth,2018-11-02 14:33:23+00:00,0,0,['#davidcameron'],Never return to the scene of a crime @David_Cameron #davidcameron
PHoppy2010,2018-11-02 14:32:28+00:00,2,0,['#davidcameron'],". @David_Cameron wants to return to politics as ""The minster of is it possible to plunge this country into more sh*t?"" #davidcameron"
reyanaalam1,2018-11-02 14:30:07+00:00,0,0,"['#DavidCameron', '#FlashbackFriday', '#FridayMotivation']",I Will Design Eye Catching Website By Divi Theme https://www. fiverr.com/reyanashimo007 7/customize-your-wordpress-or-ecommerce-theme … click here to order @SkySports @BBCNews @BBCSport #DavidCameron @CityCtrDeira @MingJingNews @ChineseWSJ @GaryLineker @BBCSport @chris_rezendes @tpopomaronis #FlashbackFriday #FridayMotivation pic.twitter.com/G4qDWG3z60
PaulDDDaughters,2018-11-02 14:28:48+00:00,28,57,"['#DavidCameron', '#Uber', '#Brexit', '#ElonMusk', '#DerryStreet', '#FridayMotivation']","So #DavidCameron wants to return to the front benches,has there been any investigation into his involvement in the illegal licensing and lobbying of #Uber !!! #Brexit #ElonMusk #DerryStreet #FridayMotivation pic.twitter.com/kcD3bcMIo7"
reyanaalam1,2018-11-02 14:28:26+00:00,0,0,"['#DavidCameron', '#FlashbackFriday', '#FridayMotivation']",fix-or-customize-your-wordpress-website-by-any-theme click here to order https://www. fiverr.com/reyanashimo007 7/ … @SkySports @BBCNews @BBCSport #DavidCameron @CityCtrDeira @MingJingNews @ChineseWSJ @GaryLineker @BBCSport @chris_rezendes @tpopomaronis #FlashbackFriday #FridayMotivation pic.twitter.com/kWLudRwam6
Crypto_Kieran,2018-11-02 14:26:51+00:00,0,0,"['#brexit', '#davidcameron']","Haha. I love tweets like these from the left. ""got us into this nonsense""... jesus, you lot are clueless. This ""nonsense"" is called democracy. But you lefties don't care about the people do you? You care about power and blaming the hard working capitalist. #brexit #davidcameron"
reyanaalam1,2018-11-02 14:26:41+00:00,0,0,"['#DavidCameron', '#FlashbackFriday', '#FridayMotivation']",I Will Customize Your Ecommerce Website By Any Theme click here to order https://www. fiverr.com/reyanashimo007 7/customize-your-ecommerce-website-by-any-theme … @SkySports @BBCNews @BBCSport #DavidCameron @CityCtrDeira @MingJingNews @ChineseWSJ @GaryLineker @BBCSport @chris_rezendes @tpopomaronis #FlashbackFriday #FridayMotivation pic.twitter.com/rTZiodZ8Aq
TomUK_,2018-11-02 14:26:22+00:00,0,0,['#davidcameron'],#davidcameron PLEASE COME BACK
DRowell_Sputnik,2018-11-02 14:22:00+00:00,3,3,"['#Brexit', '#davidcameron', '#Gambling']",From 2-4pm we have @DRowell_Sputnik talking with @davidkurten on #Brexit @asputniksouth chats with @premnsikka on #davidcameron we also speak with @JoostNiemoller on the Dutch language we also tals #Gambling and World War 2 all this and more on https:// bit.ly/1MpUboI
LAm_Post,2018-11-02 14:21:49+00:00,1,0,"['#DavidCameron', '#Brexit']",#DavidCameron bored sh****** from not being able to royally screw the country over even more floats the idea of having another pop at it. #Brexit
SputnikNewsUK,2018-11-02 14:21:17+00:00,3,3,"['#Brexit', '#davidcameron', '#Gambling']",From 2-4pm we have @DRowell_Sputnik talking with @davidkurten on #Brexit @asputniksouth chats with @premnsikka on #davidcameron we also speak with @JoostNiemoller on the Dutch language we also tals #Gambling and World War 2 all this and more on https:// bit.ly/1MpUboI pic.twitter.com/tA3DQvS2Ga
Theodora8,2018-11-02 14:21:08+00:00,0,0,"['#davidcameron', '#thenerveofhim']",Maybe he should have thought of that before Bolton. Cameron wants RETURN to cabinet – and has eye on Foreign Secretary #davidcameron #thenerveofhim https:// dailym.ai/2PwzbW9
EUVoteLeave23rd,2018-11-02 14:20:48+00:00,8,4,"['#ForeignSecretary', '#ProjectFear', '#Brexit', '#EU', '#DavidCameron', '#BBC', '#SKY', '#StandUp4Brexit']",YUCK: @David_Cameron 'eyeing return as #ForeignSecretary '. The man who helped create #ProjectFear then bailed when the country voted for #Brexit . No thanks to this Pathetic failed pro #EU politician...... Bug off #DavidCameron ! https://www. westmonster.com/cameron-eyeing -return-as-foreign-secretary/ … #BBC #SKY #StandUp4Brexit
Zipzta,2018-11-02 14:19:53+00:00,1,0,['#DavidCameron'],#DavidCameron pic.twitter.com/UTtZ5P2rmP
pipehugger,2018-11-02 14:18:38+00:00,0,0,['#DavidCameron'],#DavidCameron wants back into politics? Just in time for Bonfire Night...
ChrisHurdiss1,2018-11-02 14:14:34+00:00,1,0,['#davidcameron'],I would have said anyone better than May .... but not someone who got us into this mess and walked away. Sorry #davidcameron you’ve had you’re chance pic.twitter.com/ew1vkJn1T1
neilscully,2018-11-02 14:08:13+00:00,1,0,['#davidcameron'],"Well I suppose after fucking a pig, fucking the country and fucking off the next step is for #davidcameron to return as Foreign Secretary and try and fuck the world. pic.twitter.com/HuJ9dLqWaj"
